SEASON,MINUTES_ON,PLAYER_ID,TEAM_ID,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,TIME_OF_POSS,TEAM,PLAYER_NAME,OFF_POSS,BALL_HOG%
2021-22,167,1630173,1610612761,15.454,6.9,TOR,Precious Achiuwa,313.0,8.6
2022-23,242,1629656,1610612752,15.009,6.7,NYK,Quentin Grimes,466.0,5.7
2014-15,124,202347,1610612740,16.282,5.9,NOP,Quincy Pondexter,245.0,8.9
2018-19,12,202347,1610612759,13.217,1.4,SAS,Quincy Pondexter,23.0,27.6
2017-18,175,1626188,1610612744,14.93,22.8,GSW,Quinn Cook,358.0,25.6
2018-19,193,1626188,1610612744,14.799,20.6,GSW,Quinn Cook,392.0,21.3
2019-20,24,1626188,1610612747,16.241,4.0,LAL,Quinn Cook,54.0,27.4
2020-21,162,1629628,1610612752,15.678,10.3,NYK,RJ Barrett,314.0,12.6
2022-23,377,1629628,1610612752,15.651,29.8,NYK,RJ Barrett,719.0,15.9
2015-16,41,1626154,1610612738,14.817,1.5,BOS,RJ Hunter,82.0,7.4
2014-15,37,200765,1610612742,14.457,8.5,DAL,Rajon Rondo,81.0,43.6
2016-17,67,200765,1610612741,15.977,15.1,CHI,Rajon Rondo,132.0,43.0
2017-18,302,200765,1610612740,13.693,60.4,NOP,Rajon Rondo,649.0,40.8
2019-20,395,200765,1610612747,15.032,74.4,LAL,Rajon Rondo,791.0,37.5
2020-21,220,200765,1610612746,15.927,39.3,LAC,Rajon Rondo,411.0,36.0
2014-15,218,201196,1610612764,15.979,39.0,WAS,Ramon Sessions,424.0,34.5
2015-16,190,200751,1610612760,15.943,15.4,OKC,Randy Foye,366.0,15.8
2016-17,10,1626173,1610612749,16.762,0.4,MIL,Rashad Vaughn,21.0,6.8
2013-14,319,1740,1610612748,16.057,9.8,MIA,Rashard Lewis,583.0,6.3
2013-14,70,2446,1610612754,16.288,2.8,IND,Rasual Butler,132.0,7.8
2014-15,7,2446,1610612764,14.667,0.4,WAS,Rasual Butler,15.0,10.9
2016-17,60,203526,1610612762,15.32,8.1,UTA,Raul Neto,122.0,26.0
2017-18,72,203526,1610612762,13.208,9.1,UTA,Raul Neto,154.0,26.8
2018-19,20,203526,1610612762,13.93,2.8,UTA,Raul Neto,43.0,28.0
2019-20,26,203526,1610612755,15.431,5.0,PHI,Raul Neto,51.0,38.1
2020-21,112,203526,1610612764,13.417,5.1,WAS,Raul Neto,242.0,9.4
2022-23,7,203526,1610612739,13.312,0.8,CLE,Raul Neto,16.0,22.5
2013-14,527,951,1610612748,17.29,22.7,MIA,Ray Allen,930.0,8.5
2019-20,11,1629730,1610612762,17.13,0.4,UTA,Rayjon Tucker,23.0,6.1
2020-21,2,1629730,1610612755,19.0,0.0,PHI,Rayjon Tucker,3.0,0.0
2021-22,19,1629730,1610612749,13.767,1.2,MIL,Rayjon Tucker,43.0,12.2
2014-15,36,101109,1610612742,16.38,6.9,DAL,Raymond Felton,71.0,35.6
2015-16,172,101109,1610612742,16.546,33.8,DAL,Raymond Felton,326.0,37.6
2016-17,127,101109,1610612746,15.204,11.6,LAC,Raymond Felton,235.0,19.5
2017-18,79,101109,1610612760,13.916,10.3,OKC,Raymond Felton,154.0,28.8
2018-19,57,101109,1610612760,14.035,2.9,OKC,Raymond Felton,113.0,11.0
2013-14,5,203493,1610612746,16.727,0.1,LAC,Reggie Bullock,11.0,3.3
2015-16,22,203493,1610612765,16.026,0.4,DET,Reggie Bullock,39.0,3.8
2020-21,162,203493,1610612752,15.766,5.0,NYK,Reggie Bullock,312.0,6.1
2021-22,707,203493,1610612742,16.499,16.3,DAL,Reggie Bullock,1355.0,4.4
2013-14,531,202704,1610612760,15.078,62.0,OKC,Reggie Jackson,1023.0,24.1
2015-16,147,202704,1610612765,15.322,34.8,DET,Reggie Jackson,264.0,51.6
2018-19,108,202704,1610612765,15.679,24.6,DET,Reggie Jackson,224.0,42.0
2019-20,170,202704,1610612746,14.161,14.4,LAC,Reggie Jackson,353.0,17.3
2020-21,622,202704,1610612746,15.189,81.5,LAC,Reggie Jackson,1198.0,26.9
2022-23,17,202704,1610612743,16.324,1.9,DEN,Reggie Jackson,34.0,20.5
2020-21,22,1629617,1610612751,13.64,1.1,BKN,Reggie Perry,50.0,9.7
2014-15,51,2210,1610612742,15.076,2.7,DAL,Richard Jefferson,105.0,10.2
2015-16,381,2210,1610612739,16.377,12.1,CLE,Richard Jefferson,721.0,6.1
2016-17,178,2210,1610612739,15.536,8.2,CLE,Richard Jefferson,362.0,8.7
2017-18,11,1626158,1610612755,13.5,0.5,PHI,Richaun Holmes,26.0,8.5
2017-18,181,201937,1610612762,15.067,40.0,UTA,Ricky Rubio,372.0,42.8
2018-19,168,201937,1610612762,14.926,30.4,UTA,Ricky Rubio,338.0,36.2
2022-23,17,201937,1610612739,16.5,2.9,CLE,Ricky Rubio,34.0,31.0
2017-18,281,203496,1610612755,14.332,9.9,PHI,Robert Covington,581.0,7.1
2019-20,379,203496,1610612745,14.624,12.2,HOU,Robert Covington,768.0,6.5
2020-21,228,203496,1610612757,14.714,7.0,POR,Robert Covington,447.0,6.4
2022-23,12,203496,1610612746,16.286,0.5,LAC,Robert Covington,21.0,8.8
2018-19,13,1629057,1610612738,13.296,0.4,BOS,Robert Williams III,27.0,6.7
2019-20,149,1629057,1610612738,15.351,3.1,BOS,Robert Williams III,305.0,4.0
2020-21,46,1629057,1610612738,13.435,1.1,BOS,Robert Williams III,92.0,5.3
2021-22,394,1629057,1610612738,15.694,8.6,BOS,Robert Williams III,777.0,4.2
2022-23,368,1629057,1610612738,14.661,9.7,BOS,Robert Williams III,765.0,5.2
2013-14,367,201577,1610612757,15.666,9.7,POR,Robin Lopez,700.0,5.3
2014-15,117,201577,1610612757,15.009,1.9,POR,Robin Lopez,215.0,3.5
2016-17,162,201577,1610612741,16.433,4.8,CHI,Robin Lopez,305.0,5.7
2019-20,21,201577,1610612749,15.45,0.3,MIL,Robin Lopez,40.0,2.9
2020-21,73,201577,1610612764,13.456,2.0,WAS,Robin Lopez,160.0,5.6
2022-23,6,201577,1610612739,13.286,0.3,CLE,Robin Lopez,14.0,9.7
2018-19,68,1629066,1610612751,13.869,3.2,BKN,Rodions Kurucs,153.0,9.0
2019-20,58,1629066,1610612751,13.562,1.8,BKN,Rodions Kurucs,128.0,6.2
2016-17,277,203918,1610612762,16.833,15.4,UTA,Rodney Hood,527.0,10.4
2017-18,260,203918,1610612739,16.23,15.4,CLE,Rodney Hood,479.0,11.9
2018-19,373,203918,1610612757,16.058,18.9,POR,Rodney Hood,730.0,9.7
2017-18,16,203585,1610612748,15.312,0.6,MIA,Rodney McGruder,32.0,7.3
2019-20,16,203585,1610612746,14.727,1.0,LAC,Rodney McGruder,33.0,12.3
2015-16,125,201155,1610612754,15.872,12.1,IND,Rodney Stuckey,227.0,20.2
2019-20,46,1629641,1610612738,14.979,2.2,BOS,Romeo Langford,94.0,9.4
2020-21,109,1629641,1610612738,14.28,2.9,BOS,Romeo Langford,211.0,5.8
2018-19,62,1626178,1610612751,12.218,3.2,BKN,Rondae Hollis-Jefferson,142.0,11.1
2019-20,39,1626178,1610612761,13.655,2.4,TOR,Rondae Hollis-Jefferson,84.0,12.6
2020-21,36,1626178,1610612757,16.063,0.9,POR,Rondae Hollis-Jefferson,63.0,5.3
2013-14,542,201579,1610612754,17.18,17.4,IND,Roy Hibbert,976.0,6.2
2017-18,259,1626220,1610612762,15.164,13.9,UTA,Royce O'Neale,525.0,10.5
2018-19,137,1626220,1610612762,15.268,6.1,UTA,Royce O'Neale,276.0,8.7
2019-20,249,1626220,1610612762,15.921,10.8,UTA,Royce O'Neale,471.0,8.6
2020-21,404,1626220,1610612762,15.285,20.1,UTA,Royce O'Neale,803.0,9.8
2021-22,188,1626220,1610612762,15.138,7.5,UTA,Royce O'Neale,349.0,8.5
2022-23,118,1626220,1610612751,15.359,7.9,BKN,Royce O'Neale,217.0,14.2
2017-18,160,200752,1610612759,17.029,13.9,SAS,Rudy Gay,306.0,16.0
2018-19,178,200752,1610612759,15.629,14.5,SAS,Rudy Gay,342.0,16.3
2016-17,246,203497,1610612762,16.728,11.1,UTA,Rudy Gobert,481.0,8.3
2017-18,383,203497,1610612762,14.957,13.1,UTA,Rudy Gobert,769.0,6.8
2018-19,152,203497,1610612762,14.971,6.0,UTA,Rudy Gobert,310.0,7.8
2019-20,270,203497,1610612762,15.76,6.6,UTA,Rudy Gobert,516.0,4.9
2020-21,376,203497,1610612762,15.281,7.5,UTA,Rudy Gobert,750.0,3.9
2021-22,197,203497,1610612762,15.205,3.3,UTA,Rudy Gobert,365.0,3.6
2022-23,177,203497,1610612750,14.968,5.3,MIN,Rudy Gobert,344.0,6.2
2020-21,173,1629060,1610612764,13.554,6.6,WAS,Rui Hachimura,368.0,7.9
2022-23,388,1629060,1610612747,14.294,14.9,LAL,Rui Hachimura,786.0,8.0
2014-15,3,203893,1610612763,11.333,0.6,MEM,Russ Smith,6.0,52.9
2013-14,735,201566,1610612760,14.541,177.8,OKC,Russell Westbrook,1441.0,50.9
2015-16,674,201566,1610612760,14.483,177.7,OKC,Russell Westbrook,1352.0,54.5
2016-17,194,201566,1610612760,14.04,59.5,OKC,Russell Westbrook,399.0,63.7
2017-18,235,201566,1610612760,14.118,55.6,OKC,Russell Westbrook,482.0,49.0
2018-19,197,201566,1610612760,12.745,40.1,OKC,Russell Westbrook,412.0,45.8
2019-20,262,201566,1610612745,14.437,38.6,HOU,Russell Westbrook,535.0,30.0
2020-21,186,201566,1610612764,13.334,40.5,WAS,Russell Westbrook,395.0,46.1
2022-23,192,201566,1610612746,14.297,37.8,LAC,Russell Westbrook,394.0,40.3
2014-15,95,201583,1610612740,15.121,4.8,NOP,Ryan Anderson,190.0,10.0
2016-17,336,201583,1610612745,15.345,9.4,HOU,Ryan Anderson,658.0,5.6
2017-18,95,201583,1610612745,15.182,2.4,HOU,Ryan Anderson,198.0,4.8
2013-14,9,200797,1610612746,16.056,0.3,LAC,Ryan Hollins,18.0,6.2
2022-23,133,1630180,1610612737,14.52,4.1,ATL,Saddiq Bey,277.0,6.1
2015-16,76,1626257,1610612742,16.45,2.1,DAL,Salah Mejri,149.0,5.1
2016-17,31,1626155,1610612745,14.656,0.9,HOU,Sam Dekker,64.0,5.8
2021-22,15,1630573,1610612738,14.862,1.3,BOS,Sam Hauser,28.0,18.7
2022-23,95,1630573,1610612738,13.826,2.6,BOS,Sam Hauser,200.0,5.6
2020-21,30,1630241,1610612749,14.313,1.9,MIL,Sam Merrill,67.0,11.9
2013-14,135,2223,1610612742,16.447,4.0,DAL,Samuel Dalembert,246.0,5.9
2022-23,101,1630583,1610612763,14.822,5.0,MEM,Santi Aldama,208.0,9.7
2021-22,133,1630567,1610612761,14.988,14.5,TOR,Scottie Barnes,258.0,22.5
2016-17,21,203902,1610612760,15.381,5.5,OKC,Semaj Christon,42.0,51.1
2017-18,230,1628400,1610612738,16.944,7.1,BOS,Semi Ojeleye,443.0,5.7
2018-19,34,1628400,1610612738,13.849,1.2,BOS,Semi Ojeleye,73.0,7.1
2019-20,122,1628400,1610612738,14.643,3.9,BOS,Semi Ojeleye,252.0,6.3
2020-21,12,1628400,1610612738,13.167,0.3,BOS,Semi Ojeleye,24.0,5.7
2013-14,581,201586,1610612760,14.778,15.6,OKC,Serge Ibaka,1109.0,5.7
2015-16,602,201586,1610612760,14.543,11.5,OKC,Serge Ibaka,1207.0,3.9
2016-17,307,201586,1610612761,15.686,10.2,TOR,Serge Ibaka,577.0,6.8
2017-18,260,201586,1610612761,14.812,8.7,TOR,Serge Ibaka,510.0,6.9
2018-19,500,201586,1610612761,15.329,18.9,TOR,Serge Ibaka,984.0,7.5
2019-20,251,201586,1610612761,14.335,9.9,TOR,Serge Ibaka,514.0,8.1
2020-21,18,201586,1610612746,15.375,0.6,LAC,Serge Ibaka,32.0,7.3
2021-22,22,201586,1610612749,14.58,1.2,MIL,Serge Ibaka,50.0,9.9
2018-19,326,203552,1610612757,15.806,14.6,POR,Seth Curry,645.0,8.6
2019-20,173,203552,1610612742,13.842,10.7,DAL,Seth Curry,373.0,12.4
2020-21,381,203552,1610612755,14.58,22.2,PHI,Seth Curry,797.0,11.5
2021-22,132,203552,1610612751,15.863,6.7,BKN,Seth Curry,249.0,10.2
2022-23,58,203552,1610612751,15.241,3.5,BKN,Seth Curry,112.0,12.3
2017-18,29,203498,1610612749,14.625,1.4,MIL,Shabazz Muhammad,56.0,10.3
2016-17,47,203894,1610612757,15.26,6.9,POR,Shabazz Napier,96.0,28.3
2017-18,35,203894,1610612757,14.365,5.9,POR,Shabazz Napier,74.0,33.3
2018-19,28,203894,1610612751,11.092,4.1,BKN,Shabazz Napier,65.0,34.1
2018-19,173,1628983,1610612746,14.904,21.0,LAC,Shai Gilgeous-Alexander,364.0,23.2
2019-20,279,1628983,1610612760,14.765,26.2,OKC,Shai Gilgeous-Alexander,582.0,18.3
2019-20,126,1629003,1610612755,15.781,23.7,PHI,Shake Milton,251.0,35.9
2020-21,121,1629003,1610612755,16.008,18.2,PHI,Shake Milton,248.0,27.5
2021-22,158,1629003,1610612755,15.856,13.8,PHI,Shake Milton,306.0,17.1
2022-23,21,1629003,1610612755,14.293,3.5,PHI,Shake Milton,41.0,35.8
2013-14,202,2203,1610612748,17.317,5.9,MIA,Shane Battier,360.0,5.7
2013-14,10,203499,1610612742,16.938,1.4,DAL,Shane Larkin,16.0,31.0
2017-18,154,203499,1610612738,16.682,23.9,BOS,Shane Larkin,299.0,28.7
2020-21,40,1627885,1610612743,13.53,2.9,DEN,Shaquille Harrison,83.0,15.5
2022-23,28,1627885,1610612747,14.069,4.0,LAL,Shaquille Harrison,58.0,29.4
2013-14,325,2733,1610612751,16.195,55.5,BKN,Shaun Livingston,589.0,34.9
2014-15,375,2733,1610612744,14.867,45.0,GSW,Shaun Livingston,712.0,25.5
2015-16,514,2733,1610612744,14.515,73.5,GSW,Shaun Livingston,1031.0,29.5
2016-17,220,2733,1610612744,13.645,17.8,GSW,Shaun Livingston,453.0,17.3
2017-18,362,2733,1610612744,14.972,33.8,GSW,Shaun Livingston,712.0,19.0
2018-19,322,2733,1610612744,14.99,27.8,GSW,Shaun Livingston,615.0,18.1
2013-14,193,1890,1610612742,15.519,7.2,DAL,Shawn Marion,368.0,7.6
2014-15,25,1890,1610612739,17.327,0.9,CLE,Shawn Marion,49.0,6.4
2016-17,17,1627815,1610612764,12.297,0.6,WAS,Sheldon Mac,37.0,7.9
2013-14,118,202714,1610612737,16.019,21.4,ATL,Shelvin Mack,215.0,37.3
2014-15,99,202714,1610612737,14.25,12.2,ATL,Shelvin Mack,188.0,27.3
2016-17,155,202714,1610612762,16.435,25.6,UTA,Shelvin Mack,299.0,31.3
2018-19,12,1628414,1610612746,12.4,0.6,LAC,Sindarius Thornwell,25.0,11.6
2018-19,10,1627746,1610612757,15.5,0.5,POR,Skal Labissiere,22.0,8.8
2020-21,17,1630219,1610612737,13.184,2.3,ATL,Skylar Mays,38.0,27.5
2021-22,9,1630219,1610612737,13.455,1.8,ATL,Skylar Mays,22.0,36.5
2013-14,1,203524,1610612754,32.0,0.0,IND,Solomon Hill,1.0,0.0
2015-16,198,203524,1610612754,15.477,7.5,IND,Solomon Hill,367.0,7.9
2017-18,114,203524,1610612740,14.329,4.6,NOP,Solomon Hill,237.0,8.1
2019-20,42,203524,1610612748,13.453,1.2,MIA,Solomon Hill,86.0,6.2
2020-21,145,203524,1610612737,14.916,3.9,ATL,Solomon Hill,297.0,5.3
2015-16,2,203915,1610612765,17.0,,DET,Spencer Dinwiddie,3.0,
2018-19,131,203915,1610612751,14.664,18.3,BKN,Spencer Dinwiddie,277.0,27.0
2021-22,501,203915,1610612742,16.424,73.5,DAL,Spencer Dinwiddie,959.0,28.0
2022-23,159,203915,1610612751,14.923,31.5,BKN,Spencer Dinwiddie,297.0,42.6
2014-15,57,201150,1610612746,14.237,2.6,LAC,Spencer Hawes,118.0,9.3
2015-16,53,201150,1610612766,14.231,2.6,CHA,Spencer Hawes,108.0,10.1
2016-17,17,201150,1610612749,17.839,1.0,MIL,Spencer Hawes,31.0,10.8
2015-16,81,1626169,1610612765,16.007,4.7,DET,Stanley Johnson,140.0,12.6
2019-20,20,1626169,1610612761,13.533,4.5,TOR,Stanley Johnson,45.0,44.3
2013-14,296,201939,1610612744,14.603,57.8,GSW,Stephen Curry,590.0,40.3
2014-15,826,201939,1610612744,14.0,146.8,GSW,Stephen Curry,1656.0,38.0
2015-16,614,201939,1610612744,14.055,107.5,GSW,Stephen Curry,1250.0,36.7
2016-17,601,201939,1610612744,12.973,98.0,GSW,Stephen Curry,1272.0,35.6
2017-18,555,201939,1610612744,14.07,95.1,GSW,Stephen Curry,1121.0,36.2
2018-19,846,201939,1610612744,13.297,132.3,GSW,Stephen Curry,1737.0,34.4
2021-22,764,201939,1610612744,14.107,143.9,GSW,Stephen Curry,1557.0,39.3
2022-23,493,201939,1610612744,14.56,93.3,GSW,Stephen Curry,1051.0,36.6
2017-18,12,1628425,1610612749,14.56,0.6,MIL,Sterling Brown,25.0,9.9
2018-19,162,1628425,1610612749,13.716,7.0,MIL,Sterling Brown,341.0,9.0
2019-20,4,1628425,1610612749,16.125,0.1,MIL,Sterling Brown,8.0,4.7
2021-22,26,1628425,1610612742,12.441,2.0,DAL,Sterling Brown,59.0,16.3
2013-14,45,2581,1610612744,15.326,7.6,GSW,Steve Blake,92.0,32.3
2014-15,43,2581,1610612757,16.154,8.0,POR,Steve Blake,78.0,38.1
2015-16,43,2581,1610612765,16.026,9.8,DET,Steve Blake,76.0,48.3
2013-14,15,200779,1610612761,13.531,0.4,TOR,Steve Novak,32.0,5.5
2013-14,331,203500,1610612760,15.471,10.2,OKC,Steven Adams,643.0,6.2
2015-16,553,203500,1610612760,15.248,19.0,OKC,Steven Adams,1071.0,7.0
2016-17,157,203500,1610612760,13.681,3.9,OKC,Steven Adams,326.0,5.2
2017-18,200,203500,1610612760,14.254,7.1,OKC,Steven Adams,406.0,7.4
2018-19,159,203500,1610612760,12.881,5.2,OKC,Steven Adams,328.0,7.4
2019-20,210,203500,1610612760,15.163,9.6,OKC,Steven Adams,435.0,8.7
2021-22,114,203500,1610612763,14.433,5.4,MEM,Steven Adams,240.0,9.4
2021-22,5,1629004,1610612761,12.667,0.2,TOR,Svi Mykhailiuk,12.0,7.9
2017-18,4,1628388,1610612754,15.857,0.1,IND,T.J. Leaf,7.0,5.4
2018-19,10,1628388,1610612754,13.474,0.1,IND,T.J. Leaf,19.0,2.3
2020-21,7,1628388,1610612757,11.625,0.3,POR,T.J. Leaf,16.0,9.7
2017-18,155,204456,1610612755,14.398,24.4,PHI,T.J. McConnell,309.0,32.9
2018-19,75,204456,1610612755,14.216,14.1,PHI,T.J. McConnell,167.0,35.6
2019-20,28,204456,1610612754,15.143,6.1,IND,T.J. McConnell,56.0,43.2
2019-20,156,203933,1610612754,14.686,10.6,IND,T.J. Warren,315.0,13.7
2022-23,81,203933,1610612756,13.92,1.2,PHX,T.J. Warren,162.0,3.2
2019-20,3,1629605,1610612738,15.167,0.1,BOS,Tacko Fall,6.0,6.6
2020-21,1,1629605,1610612738,8.5,0.0,BOS,Tacko Fall,2.0,0.0
2013-14,154,201959,1610612741,17.115,5.4,CHI,Taj Gibson,270.0,7.0
2014-15,276,201959,1610612741,16.629,8.3,CHI,Taj Gibson,509.0,5.9
2016-17,118,201959,1610612760,14.138,4.2,OKC,Taj Gibson,232.0,7.7
2017-18,123,201959,1610612750,16.118,3.6,MIN,Taj Gibson,229.0,5.9
2020-21,138,201959,1610612752,15.925,4.2,NYK,Taj Gibson,268.0,5.9
2019-20,17,1629659,1610612747,13.925,1.7,LAL,Talen Horton-Tucker,40.0,18.3
2020-21,48,1629659,1610612747,14.67,5.5,LAL,Talen Horton-Tucker,94.0,23.9
2017-18,19,204028,1610612745,15.585,1.3,HOU,Tarik Black,41.0,12.2
2016-17,187,1627752,1610612737,15.081,7.3,ATL,Taurean Prince,372.0,7.8
2021-22,65,1627752,1610612750,13.263,2.8,MIN,Taurean Prince,152.0,8.3
2022-23,100,1627752,1610612750,15.183,3.9,MIN,Taurean Prince,202.0,7.6
2013-14,113,2419,1610612763,19.122,5.9,MEM,Tayshaun Prince,197.0,9.4
2019-20,27,1629611,1610612746,13.614,4.8,LAC,Terance Mann,57.0,37.1
2020-21,378,1629611,1610612746,15.068,18.0,LAC,Terance Mann,717.0,10.0
2022-23,133,1629611,1610612746,14.352,6.9,LAC,Terance Mann,267.0,10.8
2019-20,84,1629056,1610612761,12.84,6.5,TOR,Terence Davis,188.0,16.2
2022-23,58,1629056,1610612758,13.117,2.3,SAC,Terence Davis,120.0,8.8
2017-18,6,1628390,1610612760,13.769,0.1,OKC,Terrance Ferguson,13.0,3.4
2018-19,128,1628390,1610612760,12.577,1.8,OKC,Terrance Ferguson,267.0,3.2
2019-20,42,1628390,1610612760,15.024,0.4,OKC,Terrance Ferguson,85.0,1.9
2013-14,138,203093,1610612745,14.923,6.0,HOU,Terrence Jones,271.0,8.9
2014-15,401,203093,1610612745,14.279,21.4,HOU,Terrence Jones,846.0,10.6
2013-14,158,203082,1610612761,16.148,5.3,TOR,Terrence Ross,297.0,6.6
2014-15,107,203082,1610612761,14.6,2.7,TOR,Terrence Ross,215.0,5.2
2015-16,335,203082,1610612761,16.157,13.7,TOR,Terrence Ross,629.0,8.1
2018-19,146,203082,1610612753,15.42,7.2,ORL,Terrence Ross,286.0,9.8
2019-20,135,203082,1610612753,13.997,5.4,ORL,Terrence Ross,292.0,7.9
2022-23,69,203082,1610612756,13.268,1.6,PHX,Terrence Ross,149.0,4.9
2015-16,99,1626179,1610612738,16.226,9.9,BOS,Terry Rozier,186.0,19.7
2016-17,277,1626179,1610612738,14.717,35.5,BOS,Terry Rozier,559.0,25.9
2017-18,696,1626179,1610612738,16.173,130.9,BOS,Terry Rozier,1344.0,36.1
2018-19,162,1626179,1610612738,14.519,28.1,BOS,Terry Rozier,324.0,35.8
2013-14,236,200757,1610612760,14.341,7.5,OKC,Thabo Sefolosha,457.0,6.9
2015-16,203,200757,1610612737,15.057,11.6,ATL,Thabo Sefolosha,385.0,12.0
2016-17,9,200757,1610612737,15.0,0.6,ATL,Thabo Sefolosha,18.0,13.3
2018-19,42,200757,1610612762,16.301,1.7,UTA,Thabo Sefolosha,83.0,7.5
2014-15,191,201152,1610612751,16.305,10.2,BKN,Thaddeus Young,367.0,10.2
2016-17,140,201152,1610612754,15.404,5.4,IND,Thaddeus Young,267.0,7.9
2017-18,237,201152,1610612754,15.173,9.1,IND,Thaddeus Young,451.0,8.0
2018-19,130,201152,1610612754,15.476,6.3,IND,Thaddeus Young,254.0,9.6
2021-22,87,201152,1610612761,15.256,3.5,TOR,Thaddeus Young,168.0,8.2
2020-21,45,203648,1610612749,13.67,3.6,MIL,Thanasis Antetokounmpo,91.0,17.4
2021-22,20,203648,1610612749,13.913,0.9,MIL,Thanasis Antetokounmpo,46.0,8.4
2022-23,5,203648,1610612749,11.333,0.2,MIL,Thanasis Antetokounmpo,12.0,8.8
2018-19,22,1629033,1610612751,10.038,1.7,BKN,Theo Pinson,53.0,19.2
2013-14,122,203080,1610612757,15.259,3.9,POR,Thomas Robinson,239.0,6.4
2016-17,116,1627748,1610612749,15.22,4.9,MIL,Thon Maker,223.0,8.7
2017-18,130,1627748,1610612749,15.137,3.2,MIL,Thon Maker,240.0,5.3
2018-19,69,1627748,1610612765,15.493,2.8,DET,Thon Maker,140.0,7.7
2013-14,516,201168,1610612759,15.675,18.3,SAS,Tiago Splitter,995.0,7.0
2014-15,123,201168,1610612759,16.479,5.5,SAS,Tiago Splitter,234.0,8.6
2013-14,753,1495,1610612759,16.013,37.9,SAS,Tim Duncan,1442.0,9.8
2014-15,250,1495,1610612759,16.244,14.1,SAS,Tim Duncan,483.0,10.8
2015-16,218,1495,1610612759,16.326,8.8,SAS,Tim Duncan,411.0,7.9
2014-15,3,204025,1610612757,8.4,0.6,POR,Tim Frazier,10.0,42.9
2017-18,6,204025,1610612764,15.615,1.2,WAS,Tim Frazier,13.0,35.5
2018-19,40,204025,1610612749,14.67,10.6,MIL,Tim Frazier,91.0,47.6
2015-16,87,203501,1610612737,15.323,4.1,ATL,Tim Hardaway Jr.,167.0,9.6
2016-17,200,203501,1610612737,15.163,11.6,ATL,Tim Hardaway Jr.,406.0,11.3
2019-20,204,203501,1610612742,13.854,11.4,DAL,Tim Hardaway Jr.,438.0,11.3
2020-21,262,203501,1610612742,15.872,13.3,DAL,Tim Hardaway Jr.,506.0,9.9
2016-17,7,1627817,1610612757,11.643,0.6,POR,Tim Quarterman,14.0,22.1
2014-15,529,202389,1610612739,17.272,16.9,CLE,Timofey Mozgov,985.0,6.0
2015-16,76,202389,1610612739,15.921,2.7,CLE,Timofey Mozgov,151.0,6.7
2019-20,131,1627789,1610612751,13.812,6.1,BKN,Timothe Luwawu-Cabarrot,276.0,9.6
2020-21,25,1627789,1610612751,14.236,1.3,BKN,Timothe Luwawu-Cabarrot,55.0,10.0
2021-22,22,1627789,1610612737,13.792,1.2,ATL,Timothe Luwawu-Cabarrot,48.0,10.9
2015-16,156,202699,1610612765,15.157,8.1,DET,Tobias Harris,281.0,11.4
2018-19,443,202699,1610612755,15.023,40.6,PHI,Tobias Harris,900.0,18.0
2019-20,149,202699,1610612755,16.017,11.9,PHI,Tobias Harris,293.0,15.2
2020-21,438,202699,1610612755,14.963,47.4,PHI,Tobias Harris,904.0,21.0
2021-22,466,202699,1610612755,16.343,32.4,PHI,Tobias Harris,874.0,13.6
2022-23,392,202699,1610612755,16.794,23.2,PHI,Tobias Harris,743.0,11.2
2016-17,36,203107,1610612764,13.541,4.2,WAS,Tomas Satoransky,74.0,25.1
2017-18,60,203107,1610612764,15.267,3.3,WAS,Tomas Satoransky,120.0,10.8
2013-14,29,201962,1610612748,16.0,3.4,MIA,Toney Douglas,55.0,23.2
2013-14,230,2754,1610612763,16.632,10.4,MEM,Tony Allen,435.0,8.6
2014-15,279,2754,1610612763,17.002,12.2,MEM,Tony Allen,535.0,8.0
2015-16,94,2754,1610612763,15.739,4.6,MEM,Tony Allen,176.0,10.0
2017-18,2,1628396,1610612762,16.0,0.1,UTA,Tony Bradley,3.0,12.5
2019-20,48,1628396,1610612762,16.767,0.9,UTA,Tony Bradley,90.0,3.6
2021-22,8,1628396,1610612741,9.889,0.3,CHI,Tony Bradley,18.0,10.1
2013-14,719,2225,1610612759,16.119,161.0,SAS,Tony Parker,1375.0,43.6
2014-15,210,2225,1610612759,16.57,44.0,SAS,Tony Parker,400.0,39.8
2015-16,264,2225,1610612759,16.527,60.4,SAS,Tony Parker,499.0,43.9
2016-17,211,2225,1610612759,17.175,44.9,SAS,Tony Parker,377.0,41.6
2017-18,67,2225,1610612759,16.674,17.2,SAS,Tony Parker,132.0,46.9
2013-14,46,203503,1610612741,17.0,1.3,CHI,Tony Snell,78.0,5.9
2014-15,140,203503,1610612741,16.426,4.3,CHI,Tony Snell,256.0,6.1
2016-17,185,203503,1610612749,15.712,4.5,MIL,Tony Snell,351.0,4.9
2017-18,134,203503,1610612749,14.446,2.4,MIL,Tony Snell,260.0,3.8
2018-19,28,203503,1610612749,14.227,0.9,MIL,Tony Snell,66.0,5.8
2020-21,66,203503,1610612737,13.904,2.6,ATL,Tony Snell,136.0,8.2
2018-19,330,1628470,1610612743,15.68,8.7,DEN,Torrey Craig,628.0,5.3
2019-20,375,1628470,1610612743,15.893,11.2,DEN,Torrey Craig,720.0,5.9
2020-21,266,1628470,1610612756,15.128,8.0,PHX,Torrey Craig,523.0,6.1
